Date,Last Price
10/11/2014,6611.25
07/11/2014,6567.24
06/11/2014,6551.15
05/11/2014,6539.14
04/11/2014,6453.97
03/11/2014,6487.97
31/10/2014,6546.47
30/10/2014,6463.55
29/10/2014,6453.87
28/10/2014,6402.17
27/10/2014,6363.46
24/10/2014,6388.73
23/10/2014,6419.15
22/10/2014,6399.73
21/10/2014,6372.33
20/10/2014,6267.07
17/10/2014,6310.29
16/10/2014,6195.91
15/10/2014,6211.64
14/10/2014,6392.68
13/10/2014,6366.24
10/10/2014,6339.97
09/10/2014,6431.85
08/10/2014,6482.24
07/10/2014,6495.58
06/10/2014,6563.65
03/10/2014,6527.91
02/10/2014,6446.39
01/10/2014,6557.52
30/09/2014,6622.72
29/09/2014,6646.6
26/09/2014,6649.39
25/09/2014,6639.71
24/09/2014,6706.27
23/09/2014,6676.08
22/09/2014,6773.63
19/09/2014,6837.92
18/09/2014,6819.29
17/09/2014,6780.9
16/09/2014,6792.24
15/09/2014,6804.21
12/09/2014,6806.96
11/09/2014,6799.62
10/09/2014,6830.11
09/09/2014,6829
08/09/2014,6834.77
05/09/2014,6855.1
04/09/2014,6877.97
03/09/2014,6873.58
02/09/2014,6829.17
01/09/2014,6825.31
29/08/2014,6819.75
28/08/2014,6805.8
27/08/2014,6830.66
26/08/2014,6822.76
25/08/2014,6775.25
22/08/2014,6775.25
21/08/2014,6777.66
20/08/2014,6755.48
19/08/2014,6779.31
18/08/2014,6741.25
15/08/2014,6689.08
14/08/2014,6685.26
13/08/2014,6656.68
12/08/2014,6632.42
11/08/2014,6632.82
08/08/2014,6567.36
07/08/2014,6597.37
06/08/2014,6636.16
05/08/2014,6682.48
04/08/2014,6677.52
01/08/2014,6679.18
31/07/2014,6730.11
30/07/2014,6773.44
29/07/2014,6807.75
28/07/2014,6788.07
25/07/2014,6791.55
24/07/2014,6821.46
23/07/2014,6798.15
22/07/2014,6795.34
21/07/2014,6728.44
18/07/2014,6749.45
17/07/2014,6738.32
16/07/2014,6784.67
15/07/2014,6710.45
14/07/2014,6746.14
11/07/2014,6690.17
10/07/2014,6672.37
09/07/2014,6718.04
08/07/2014,6738.45
07/07/2014,6823.51
04/07/2014,6866.05
03/07/2014,6865.21
02/07/2014,6816.37
01/07/2014,6802.92
30/06/2014,6743.94
27/06/2014,6757.77
26/06/2014,6735.12
25/06/2014,6733.62
24/06/2014,6787.07
23/06/2014,6800.56
20/06/2014,6825.2
19/06/2014,6808.11
18/06/2014,6778.56
17/06/2014,6766.77
16/06/2014,6754.64
13/06/2014,6777.85
12/06/2014,6843.11
11/06/2014,6838.87
10/06/2014,6873.55
09/06/2014,6875
06/06/2014,6858.21
05/06/2014,6813.49
04/06/2014,6818.63
03/06/2014,6836.3
02/06/2014,6864.1
30/05/2014,6844.51
29/05/2014,6871.29
28/05/2014,6851.22
27/05/2014,6844.94
26/05/2014,6815.75
23/05/2014,6815.75
22/05/2014,6820.56
21/05/2014,6821.04
20/05/2014,6802
19/05/2014,6844.55
16/05/2014,6855.81
15/05/2014,6840.89
14/05/2014,6878.49
13/05/2014,6873.08
12/05/2014,6851.75
09/05/2014,6814.57
08/05/2014,6839.25
07/05/2014,6796.44
06/05/2014,6798.56
05/05/2014,6822.42
02/05/2014,6822.42
01/05/2014,6808.87
30/04/2014,6780.03
29/04/2014,6769.91
28/04/2014,6700.16
25/04/2014,6685.69
24/04/2014,6703
23/04/2014,6674.74
22/04/2014,6681.76
21/04/2014,6625.25
17/04/2014,6625.25
16/04/2014,6584.17
15/04/2014,6541.61
14/04/2014,6583.76
11/04/2014,6561.7
10/04/2014,6641.97
09/04/2014,6635.61
08/04/2014,6590.69
07/04/2014,6622.84
04/04/2014,6695.55
03/04/2014,6649.14
02/04/2014,6659.04
01/04/2014,6652.61
31/03/2014,6598.37
28/03/2014,6615.58
27/03/2014,6588.32
26/03/2014,6605.3
25/03/2014,6604.89
24/03/2014,6520.39
21/03/2014,6557.17
20/03/2014,6542.44
19/03/2014,6573.13
18/03/2014,6605.28
17/03/2014,6568.35
14/03/2014,6527.89
13/03/2014,6553.78
12/03/2014,6620.9
11/03/2014,6685.52
10/03/2014,6689.45
07/03/2014,6712.67
06/03/2014,6788.49
05/03/2014,6775.42
04/03/2014,6823.77
03/03/2014,6708.35
28/02/2014,6809.7
27/02/2014,6810.27
26/02/2014,6799.15
25/02/2014,6830.5
24/02/2014,6865.86
21/02/2014,6838.06
20/02/2014,6812.99
19/02/2014,6796.71
18/02/2014,6796.43
17/02/2014,6736
14/02/2014,6663.62
13/02/2014,6659.42
12/02/2014,6675.03
11/02/2014,6672.66
10/02/2014,6591.55
07/02/2014,6571.68
06/02/2014,6558.28
05/02/2014,6457.89
04/02/2014,6449.27
03/02/2014,6465.66
31/01/2014,6510.44
30/01/2014,6538.45
29/01/2014,6544.28
28/01/2014,6572.33
27/01/2014,6550.66
24/01/2014,6663.74
23/01/2014,6773.28
22/01/2014,6826.33
21/01/2014,6834.26
20/01/2014,6836.73
17/01/2014,6829.3
16/01/2014,6815.42
15/01/2014,6819.86
14/01/2014,6766.86
13/01/2014,6757.15
10/01/2014,6739.94
09/01/2014,6691.34
08/01/2014,6721.78
07/01/2014,6755.45
06/01/2014,6730.73
03/01/2014,6730.67
02/01/2014,6717.91
31/12/2013,6749.09
30/12/2013,6731.27
27/12/2013,6750.87
24/12/2013,6694.17
23/12/2013,6678.61
20/12/2013,6606.58
19/12/2013,6584.7
18/12/2013,6492.08
17/12/2013,6486.19
16/12/2013,6522.2
13/12/2013,6439.96
12/12/2013,6445.25
11/12/2013,6507.72
10/12/2013,6523.31
09/12/2013,6559.48
06/12/2013,6551.99
05/12/2013,6498.33
04/12/2013,6509.97
03/12/2013,6532.43
02/12/2013,6595.33
29/11/2013,6650.57
28/11/2013,6654.47
27/11/2013,6649.47
26/11/2013,6636.22
25/11/2013,6694.62
22/11/2013,6674.3
21/11/2013,6681.33
20/11/2013,6681.08
19/11/2013,6698.01
18/11/2013,6723.46
